bot_id,bot_name,strategy,base_bet,starting_pool,table_max,rounds_played,rounds_capped,final_playing_pool,final_winnings,final_total,net_profit
1,Ellie Brooks,paroli,100.0,100000.0,50000.0,1148,0,0.0,95000.0,95000.0,-5000.0
2,Jordan Payne,paroli,100.0,100000.0,50000.0,1152,0,0.0,97000.0,97000.0,-3000.0
3,London Holloway,paroli,100.0,100000.0,50000.0,1133,0,0.0,89200.0,89200.0,-10800.0
4,Sutton Sanders,paroli,100.0,100000.0,50000.0,1239,1,0.0,112500.0,112500.0,12500.0
5,Everleigh Dominguez,paroli,100.0,100000.0,50000.0,1108,0,0.0,86100.0,86100.0,-13900.0
6,Kaden Castaneda,paroli,100.0,100000.0,50000.0,1120,1,0.0,87800.0,87800.0,-12200.0
7,Keira Palacios,paroli,100.0,100000.0,50000.0,1152,1,0.0,95700.0,95700.0,-4300.0
8,Thaddeus Pratt,paroli,100.0,100000.0,50000.0,1137,0,0.0,88900.0,88900.0,-11100.0
9,Ailani Rogers,paroli,100.0,100000.0,50000.0,1148,1,0.0,99700.0,99700.0,-300.0
10,Colton Ramos,paroli,100.0,100000.0,50000.0,1130,0,0.0,92400.0,92400.0,-7600.0
11,Alice Hull,paroli,100.0,100000.0,50000.0,1207,1,0.0,108600.0,108600.0,8600.0
12,Salem Jenkins,paroli,100.0,100000.0,50000.0,1124,1,0.0,93000.0,93000.0,-7000.0
13,Rylee Farmer,paroli,100.0,100000.0,50000.0,1188,1,0.0,104300.0,104300.0,4300.0
14,Jamison Galvan,paroli,100.0,100000.0,50000.0,1181,1,0.0,100500.0,100500.0,500.0
15,Dallas Steele,paroli,100.0,100000.0,50000.0,1140,1,0.0,94300.0,94300.0,-5700.0
16,Elian Ortega,paroli,100.0,100000.0,50000.0,1192,0,0.0,104300.0,104300.0,4300.0
17,Lilah Lowery,paroli,100.0,100000.0,50000.0,1204,0,0.0,106200.0,106200.0,6200.0
18,Jaxxon Estrada,paroli,100.0,100000.0,50000.0,1129,1,0.0,90500.0,90500.0,-9500.0
19,Sawyer Morrison,paroli,100.0,100000.0,50000.0,1102,0,0.0,87000.0,87000.0,-13000.0
20,Maximus Wiggins,paroli,100.0,100000.0,50000.0,1112,0,0.0,90900.0,90900.0,-9100.0
21,Capri Dalton,paroli,100.0,100000.0,50000.0,1154,0,0.0,95600.0,95600.0,-4400.0
22,Fletcher Mann,paroli,100.0,100000.0,50000.0,1145,0,0.0,87000.0,87000.0,-13000.0
23,Paislee McGuire,paroli,100.0,100000.0,50000.0,1143,2,0.0,95000.0,95000.0,-5000.0
24,Casey Combs,paroli,100.0,100000.0,50000.0,1115,0,0.0,96100.0,96100.0,-3900.0
25,Irene Wagner,paroli,100.0,100000.0,50000.0,1137,0,0.0,99200.0,99200.0,-800.0
26,Enzo McFarland,paroli,100.0,100000.0,50000.0,1177,1,0.0,98000.0,98000.0,-2000.0
27,Annika Deleon,paroli,100.0,100000.0,50000.0,1202,1,0.0,105200.0,105200.0,5200.0
28,Nasir Pineda,paroli,100.0,100000.0,50000.0,1167,0,0.0,98600.0,98600.0,-1400.0
29,Nola Whitehead,paroli,100.0,100000.0,50000.0,1145,2,0.0,92300.0,92300.0,-7700.0
30,Zayd Hancock,paroli,100.0,100000.0,50000.0,1145,1,0.0,94300.0,94300.0,-5700.0
31,Katelyn Christian,paroli,100.0,100000.0,50000.0,1149,1,0.0,97300.0,97300.0,-2700.0
32,Ledger Solomon,paroli,100.0,100000.0,50000.0,1183,2,0.0,102600.0,102600.0,2600.0
33,Mylah Shelton,paroli,100.0,100000.0,50000.0,1120,1,0.0,87100.0,87100.0,-12900.0
34,Leonel Rosas,paroli,100.0,100000.0,50000.0,1138,2,0.0,91500.0,91500.0,-8500.0
35,Joelle Patel,paroli,100.0,100000.0,50000.0,1195,0,0.0,105900.0,105900.0,5900.0
36,Parker Black,paroli,100.0,100000.0,50000.0,1153,1,0.0,91700.0,91700.0,-8300.0
37,Molly Hobbs,paroli,100.0,100000.0,50000.0,1147,0,0.0,92500.0,92500.0,-7500.0
38,Brendan McCoy,paroli,100.0,100000.0,50000.0,1179,4,0.0,98900.0,98900.0,-1100.0
39,Mckenzie Chavez,paroli,100.0,100000.0,50000.0,1159,2,0.0,100300.0,100300.0,300.0
40,Ian Schmitt,paroli,100.0,100000.0,50000.0,1166,1,0.0,98000.0,98000.0,-2000.0
41,Queen Ho,paroli,100.0,100000.0,50000.0,1160,1,0.0,97100.0,97100.0,-2900.0
42,Morgan Orozco,paroli,100.0,100000.0,50000.0,1161,1,0.0,95300.0,95300.0,-4700.0
43,Renata Marin,paroli,100.0,100000.0,50000.0,1105,1,0.0,87300.0,87300.0,-12700.0
44,Aldo Turner,paroli,100.0,100000.0,50000.0,1132,1,0.0,90600.0,90600.0,-9400.0
45,Brooklyn Foster,paroli,100.0,100000.0,50000.0,1122,0,0.0,88300.0,88300.0,-11700.0
46,Kayden Ochoa,paroli,100.0,100000.0,50000.0,1155,2,0.0,98900.0,98900.0,-1100.0
47,Luciana Rush,paroli,100.0,100000.0,50000.0,1164,4,0.0,92400.0,92400.0,-7600.0
48,Kaiser Burton,paroli,100.0,100000.0,50000.0,1168,0,0.0,99400.0,99400.0,-600.0
49,Miriam Yoder,paroli,100.0,100000.0,50000.0,1179,0,0.0,103200.0,103200.0,3200.0
50,Johan Townsend,paroli,100.0,100000.0,50000.0,1158,0,0.0,92000.0,92000.0,-8000.0
51,Azalea York,paroli,100.0,100000.0,50000.0,1154,3,0.0,95900.0,95900.0,-4100.0
52,Leandro Snow,paroli,100.0,100000.0,50000.0,1118,0,0.0,91900.0,91900.0,-8100.0
53,Alexia Roberson,paroli,100.0,100000.0,50000.0,1161,2,0.0,98700.0,98700.0,-1300.0
54,Shepherd Lucero,paroli,100.0,100000.0,50000.0,1149,1,0.0,93600.0,93600.0,-6400.0
55,Ila Wade,paroli,100.0,100000.0,50000.0,1140,4,0.0,92300.0,92300.0,-7700.0
56,Jake Larsen,paroli,100.0,100000.0,50000.0,1141,2,0.0,88800.0,88800.0,-11200.0
57,Xiomara Hendrix,paroli,100.0,100000.0,50000.0,1111,1,0.0,85000.0,85000.0,-15000.0
58,Korbyn Fuentes,paroli,100.0,100000.0,50000.0,1115,0,0.0,85200.0,85200.0,-14800.0
59,Madeleine Burke,paroli,100.0,100000.0,50000.0,1199,0,0.0,103300.0,103300.0,3300.0
60,Jax Fernandez,paroli,100.0,100000.0,50000.0,1117,2,0.0,87800.0,87800.0,-12200.0
61,Amara Alexander,paroli,100.0,100000.0,50000.0,1141,1,0.0,92100.0,92100.0,-7900.0
62,Kingston Jordan,paroli,100.0,100000.0,50000.0,1163,0,0.0,100400.0,100400.0,400.0
63,Adalynn Magana,paroli,100.0,100000.0,50000.0,1175,0,0.0,104400.0,104400.0,4400.0
64,Rey Truong,paroli,100.0,100000.0,50000.0,1209,0,0.0,105000.0,105000.0,5000.0
65,Judith King,paroli,100.0,100000.0,50000.0,1066,6,0.0,77700.0,77700.0,-22300.0
66,Julian Stark,paroli,100.0,100000.0,50000.0,1103,0,0.0,84700.0,84700.0,-15300.0
67,Kamilah Bryan,paroli,100.0,100000.0,50000.0,1141,1,0.0,97100.0,97100.0,-2900.0
68,Jaxtyn Rodgers,paroli,100.0,100000.0,50000.0,1132,1,0.0,93700.0,93700.0,-6300.0
69,Selah Stone,paroli,100.0,100000.0,50000.0,1147,1,0.0,97300.0,97300.0,-2700.0
70,Finn Francis,paroli,100.0,100000.0,50000.0,1175,1,0.0,100100.0,100100.0,100.0
71,Daniella Dillon,paroli,100.0,100000.0,50000.0,1131,0,0.0,90300.0,90300.0,-9700.0
72,Alvin Nicholson,paroli,100.0,100000.0,50000.0,1153,1,0.0,91100.0,91100.0,-8900.0
73,Justice Richard,paroli,100.0,100000.0,50000.0,1159,2,0.0,95900.0,95900.0,-4100.0
74,Ahmed Manning,paroli,100.0,100000.0,50000.0,1181,0,0.0,103200.0,103200.0,3200.0
75,Jennifer Levy,paroli,100.0,100000.0,50000.0,1123,3,0.0,89300.0,89300.0,-10700.0
76,Harold Welch,paroli,100.0,100000.0,50000.0,1134,0,0.0,91600.0,91600.0,-8400.0
77,Amira Boyer,paroli,100.0,100000.0,50000.0,1234,1,0.0,110600.0,110600.0,10600.0
78,Zeke Fox,paroli,100.0,100000.0,50000.0,1196,0,0.0,104200.0,104200.0,4200.0
79,Juliette Spence,paroli,100.0,100000.0,50000.0,1136,0,0.0,94500.0,94500.0,-5500.0
80,Cillian Lamb,paroli,100.0,100000.0,50000.0,1160,1,0.0,98900.0,98900.0,-1100.0
81,Amaia Farrell,paroli,100.0,100000.0,50000.0,1163,1,0.0,95600.0,95600.0,-4400.0
82,Ty Hess,paroli,100.0,100000.0,50000.0,1125,0,0.0,84800.0,84800.0,-15200.0
83,Kaliyah Burke,paroli,100.0,100000.0,50000.0,1205,1,0.0,103800.0,103800.0,3800.0
84,Jax Huff,paroli,100.0,100000.0,50000.0,1156,1,0.0,97300.0,97300.0,-2700.0
85,Karsyn Dennis,paroli,100.0,100000.0,50000.0,1191,4,0.0,106000.0,106000.0,6000.0
86,Emanuel Howard,paroli,100.0,100000.0,50000.0,1141,1,0.0,91500.0,91500.0,-8500.0
87,Sophie Evans,paroli,100.0,100000.0,50000.0,1109,0,0.0,82500.0,82500.0,-17500.0
88,Elias Kerr,paroli,100.0,100000.0,50000.0,1203,1,0.0,103500.0,103500.0,3500.0
89,Baylee Carr,paroli,100.0,100000.0,50000.0,1132,1,0.0,89800.0,89800.0,-10200.0
90,Kash Rodgers,paroli,100.0,100000.0,50000.0,1188,0,0.0,108400.0,108400.0,8400.0
91,Selah Hogan,paroli,100.0,100000.0,50000.0,1162,0,0.0,100200.0,100200.0,200.0
92,Sonny Underwood,paroli,100.0,100000.0,50000.0,1109,0,0.0,94000.0,94000.0,-6000.0
93,Ensley Blankenship,paroli,100.0,100000.0,50000.0,1155,0,0.0,96100.0,96100.0,-3900.0
94,Ernesto Barrett,paroli,100.0,100000.0,50000.0,1159,2,0.0,96200.0,96200.0,-3800.0
95,Kendall Johns,paroli,100.0,100000.0,50000.0,1140,0,0.0,94000.0,94000.0,-6000.0
96,Joziah Simon,paroli,100.0,100000.0,50000.0,1141,0,0.0,90700.0,90700.0,-9300.0
97,Kalani Mullen,paroli,100.0,100000.0,50000.0,1148,4,0.0,90400.0,90400.0,-9600.0
98,Shepard Lang,paroli,100.0,100000.0,50000.0,1168,1,0.0,99500.0,99500.0,-500.0
99,Amirah Velazquez,paroli,100.0,100000.0,50000.0,1181,1,0.0,102600.0,102600.0,2600.0
100,Drew McPherson,paroli,100.0,100000.0,50000.0,1128,1,0.0,95800.0,95800.0,-4200.0
101,Emmaline Andrade,paroli,100.0,100000.0,50000.0,1137,0,0.0,92600.0,92600.0,-7400.0
102,Abdiel Fowler,paroli,100.0,100000.0,50000.0,1191,0,0.0,106300.0,106300.0,6300.0
103,Lennon Vega,paroli,100.0,100000.0,50000.0,1188,1,0.0,103800.0,103800.0,3800.0
104,Aidan Lynn,paroli,100.0,100000.0,50000.0,1119,0,0.0,85600.0,85600.0,-14400.0
105,Samira Carson,paroli,100.0,100000.0,50000.0,1156,0,0.0,95600.0,95600.0,-4400.0
106,Ares Hudson,paroli,100.0,100000.0,50000.0,1187,0,0.0,96500.0,96500.0,-3500.0
107,Kamila Frost,paroli,100.0,100000.0,50000.0,1180,1,0.0,100400.0,100400.0,400.0
108,Dario Berger,paroli,100.0,100000.0,50000.0,1137,0,0.0,96400.0,96400.0,-3600.0
109,Laylah Berry,paroli,100.0,100000.0,50000.0,1180,4,0.0,101400.0,101400.0,1400.0
110,Adonis Marquez,paroli,100.0,100000.0,50000.0,1130,0,0.0,92900.0,92900.0,-7100.0
111,Milani Lucero,paroli,100.0,100000.0,50000.0,1119,1,0.0,91000.0,91000.0,-9000.0
112,Felipe Holt,paroli,100.0,100000.0,50000.0,1122,0,0.0,90700.0,90700.0,-9300.0
113,Adelynn Yoder,paroli,100.0,100000.0,50000.0,1149,1,0.0,96300.0,96300.0,-3700.0
114,Johan Briggs,paroli,100.0,100000.0,50000.0,1174,0,0.0,94800.0,94800.0,-5200.0
115,Alia Campos,paroli,100.0,100000.0,50000.0,1099,0,0.0,84000.0,84000.0,-16000.0
116,Gideon Simmons,paroli,100.0,100000.0,50000.0,1138,1,0.0,93600.0,93600.0,-6400.0
117,Reagan Palacios,paroli,100.0,100000.0,50000.0,1173,1,0.0,101200.0,101200.0,1200.0
118,Thaddeus Melton,paroli,100.0,100000.0,50000.0,1139,0,0.0,87200.0,87200.0,-12800.0
119,Kamiyah Harrington,paroli,100.0,100000.0,50000.0,1176,0,0.0,99100.0,99100.0,-900.0
120,Omari Avalos,paroli,100.0,100000.0,50000.0,1185,0,0.0,101400.0,101400.0,1400.0
121,Paloma O’Connor,paroli,100.0,100000.0,50000.0,1140,2,0.0,95100.0,95100.0,-4900.0
122,Princeton Wu,paroli,100.0,100000.0,50000.0,1140,0,0.0,94000.0,94000.0,-6000.0
123,Liana Rios,paroli,100.0,100000.0,50000.0,1163,1,0.0,93500.0,93500.0,-6500.0
124,Israel Skinner,paroli,100.0,100000.0,50000.0,1153,0,0.0,96300.0,96300.0,-3700.0
125,Mara Hobbs,paroli,100.0,100000.0,50000.0,1139,0,0.0,95200.0,95200.0,-4800.0
126,Brendan Huff,paroli,100.0,100000.0,50000.0,1120,0,0.0,89500.0,89500.0,-10500.0
127,Karsyn Ho,paroli,100.0,100000.0,50000.0,1136,2,0.0,92500.0,92500.0,-7500.0
128,Morgan Best,paroli,100.0,100000.0,50000.0,1116,1,0.0,84500.0,84500.0,-15500.0
129,Lexie Daugherty,paroli,100.0,100000.0,50000.0,1152,0,0.0,95700.0,95700.0,-4300.0
130,Turner Miles,paroli,100.0,100000.0,50000.0,1188,0,0.0,103900.0,103900.0,3900.0
131,Alessandra Benjamin,paroli,100.0,100000.0,50000.0,1174,4,0.0,100800.0,100800.0,800.0
132,Kyro Stuart,paroli,100.0,100000.0,50000.0,1137,0,0.0,96400.0,96400.0,-3600.0
133,Stormi Cooper,paroli,100.0,100000.0,50000.0,1157,1,0.0,95400.0,95400.0,-4600.0
134,Jonathan Shelton,paroli,100.0,100000.0,50000.0,1165,0,0.0,97000.0,97000.0,-3000.0
135,Makenzie Arroyo,paroli,100.0,100000.0,50000.0,1184,0,0.0,101000.0,101000.0,1000.0
136,Alberto Abbott,paroli,100.0,100000.0,50000.0,1124,1,0.0,89800.0,89800.0,-10200.0
137,Melany Lim,paroli,100.0,100000.0,50000.0,1138,2,0.0,87500.0,87500.0,-12500.0
138,Cal Gordon,paroli,100.0,100000.0,50000.0,1143,0,0.0,90200.0,90200.0,-9800.0
139,Taylor Schwartz,paroli,100.0,100000.0,50000.0,1153,2,0.0,94400.0,94400.0,-5600.0
140,Edwin McMillan,paroli,100.0,100000.0,50000.0,1145,0,0.0,94800.0,94800.0,-5200.0
141,Oakleigh Gallagher,paroli,100.0,100000.0,50000.0,1107,1,0.0,87200.0,87200.0,-12800.0
142,Marcos Wu,paroli,100.0,100000.0,50000.0,1168,0,0.0,99300.0,99300.0,-700.0
143,Liana Best,paroli,100.0,100000.0,50000.0,1162,0,0.0,102100.0,102100.0,2100.0
144,Harlem Whitney,paroli,100.0,100000.0,50000.0,1157,3,0.0,97900.0,97900.0,-2100.0
145,Madalynn Stone,paroli,100.0,100000.0,50000.0,1147,1,0.0,96700.0,96700.0,-3300.0
146,Finn Howard,paroli,100.0,100000.0,50000.0,1169,0,0.0,101800.0,101800.0,1800.0
147,Sophie Terry,paroli,100.0,100000.0,50000.0,1146,0,0.0,92200.0,92200.0,-7800.0
148,Armani Simpson,paroli,100.0,100000.0,50000.0,1159,0,0.0,98000.0,98000.0,-2000.0
149,Anastasia Valencia,paroli,100.0,100000.0,50000.0,1129,1,0.0,88400.0,88400.0,-11600.0
150,Dax Truong,paroli,100.0,100000.0,50000.0,1156,3,0.0,92900.0,92900.0,-7100.0
151,Judith Smith,paroli,100.0,100000.0,50000.0,1129,3,0.0,90600.0,90600.0,-9400.0
152,Liam Riley,paroli,100.0,100000.0,50000.0,1149,1,0.0,90400.0,90400.0,-9600.0
153,Kayla Patel,paroli,100.0,100000.0,50000.0,1107,1,0.0,86500.0,86500.0,-13500.0
154,Parker Santiago,paroli,100.0,100000.0,50000.0,1229,2,0.0,109000.0,109000.0,9000.0
155,Nyla Hall,paroli,100.0,100000.0,50000.0,1207,1,0.0,106800.0,106800.0,6800.0
156,Thomas Hendrix,paroli,100.0,100000.0,50000.0,1144,0,0.0,93800.0,93800.0,-6200.0
157,Zhuri Greer,paroli,100.0,100000.0,50000.0,1133,1,0.0,89500.0,89500.0,-10500.0
158,Koda English,paroli,100.0,100000.0,50000.0,1188,0,0.0,99900.0,99900.0,-100.0
159,Kelly Leonard,paroli,100.0,100000.0,50000.0,1126,1,0.0,94800.0,94800.0,-5200.0
160,Ricardo Cannon,paroli,100.0,100000.0,50000.0,1158,2,0.0,97800.0,97800.0,-2200.0
161,Noa McCann,paroli,100.0,100000.0,50000.0,1160,0,0.0,101800.0,101800.0,1800.0
162,Heath Alvarado,paroli,100.0,100000.0,50000.0,1157,0,0.0,98800.0,98800.0,-1200.0
163,Blake Kerr,paroli,100.0,100000.0,50000.0,1166,1,0.0,98300.0,98300.0,-1700.0
164,Louie O’Neal,paroli,100.0,100000.0,50000.0,1092,0,0.0,80900.0,80900.0,-19100.0
165,Treasure Zamora,paroli,100.0,100000.0,50000.0,1157,1,0.0,99000.0,99000.0,-1000.0
166,Quentin Ray,paroli,100.0,100000.0,50000.0,1194,0,0.0,105800.0,105800.0,5800.0
167,Ruth Alfaro,paroli,100.0,100000.0,50000.0,1178,4,0.0,92300.0,92300.0,-7700.0
168,Xzavier Barrera,paroli,100.0,100000.0,50000.0,1095,1,0.0,79400.0,79400.0,-20600.0
169,Beatrice Sexton,paroli,100.0,100000.0,50000.0,1198,0,0.0,107100.0,107100.0,7100.0
170,Mylo Walton,paroli,100.0,100000.0,50000.0,1146,0,0.0,97900.0,97900.0,-2100.0
171,Scarlet O’Donnell,paroli,100.0,100000.0,50000.0,1096,0,0.0,86700.0,86700.0,-13300.0
172,Lian Lowe,paroli,100.0,100000.0,50000.0,1191,0,0.0,106600.0,106600.0,6600.0
173,Amari Wyatt,paroli,100.0,100000.0,50000.0,1129,1,0.0,91200.0,91200.0,-8800.0
174,Sam Hampton,paroli,100.0,100000.0,50000.0,1124,0,0.0,91600.0,91600.0,-8400.0
175,Leona Reese,paroli,100.0,100000.0,50000.0,1196,0,0.0,104800.0,104800.0,4800.0
176,Alijah Parra,paroli,100.0,100000.0,50000.0,1198,0,0.0,101700.0,101700.0,1700.0
177,Dalary Lawrence,paroli,100.0,100000.0,50000.0,1112,0,0.0,88300.0,88300.0,-11700.0
178,Kaleb Conrad,paroli,100.0,100000.0,50000.0,1210,0,0.0,103600.0,103600.0,3600.0
179,Bexley Gonzales,paroli,100.0,100000.0,50000.0,1151,0,0.0,91500.0,91500.0,-8500.0
180,Brayden Bentley,paroli,100.0,100000.0,50000.0,1106,0,0.0,89800.0,89800.0,-10200.0
181,Jaylin Maldonado,paroli,100.0,100000.0,50000.0,1156,1,0.0,95200.0,95200.0,-4800.0
182,Javier Ellison,paroli,100.0,100000.0,50000.0,1145,0,0.0,95000.0,95000.0,-5000.0
183,Raina Greene,paroli,100.0,100000.0,50000.0,1135,0,0.0,91400.0,91400.0,-8600.0
184,Griffin Robbins,paroli,100.0,100000.0,50000.0,1142,1,0.0,91300.0,91300.0,-8700.0
185,Stevie McCall,paroli,100.0,100000.0,50000.0,1155,1,0.0,92600.0,92600.0,-7400.0
186,Kiaan Kelly,paroli,100.0,100000.0,50000.0,1137,1,0.0,86900.0,86900.0,-13100.0
187,Ruby McDowell,paroli,100.0,100000.0,50000.0,1114,1,0.0,88200.0,88200.0,-11800.0
188,Lachlan Callahan,paroli,100.0,100000.0,50000.0,1132,2,0.0,92100.0,92100.0,-7900.0
189,Kimber Vu,paroli,100.0,100000.0,50000.0,1130,2,0.0,90900.0,90900.0,-9100.0
190,Kamdyn Barton,paroli,100.0,100000.0,50000.0,1162,1,0.0,96500.0,96500.0,-3500.0
191,Danna Lloyd,paroli,100.0,100000.0,50000.0,1091,0,0.0,80000.0,80000.0,-20000.0
192,Zaire Cook,paroli,100.0,100000.0,50000.0,1135,1,0.0,92900.0,92900.0,-7100.0
193,Aaliyah Brewer,paroli,100.0,100000.0,50000.0,1156,0,0.0,97800.0,97800.0,-2200.0
194,Cruz Woodard,paroli,100.0,100000.0,50000.0,1201,3,0.0,106200.0,106200.0,6200.0
195,Aubrie Barr,paroli,100.0,100000.0,50000.0,1136,0,0.0,93400.0,93400.0,-6600.0
196,Harley O’Connor,paroli,100.0,100000.0,50000.0,1154,1,0.0,94400.0,94400.0,-5600.0
197,Charli Tucker,paroli,100.0,100000.0,50000.0,1120,0,0.0,88400.0,88400.0,-11600.0
198,Ivan Benton,paroli,100.0,100000.0,50000.0,1140,1,0.0,96000.0,96000.0,-4000.0
199,Anais Ortiz,paroli,100.0,100000.0,50000.0,1169,1,0.0,95600.0,95600.0,-4400.0
200,Landon Shields,paroli,100.0,100000.0,50000.0,1116,1,0.0,88700.0,88700.0,-11300.0
201,Analia Marshall,paroli,100.0,100000.0,50000.0,1119,1,0.0,92000.0,92000.0,-8000.0
202,Kaiden Lucas,paroli,100.0,100000.0,50000.0,1124,2,0.0,88300.0,88300.0,-11700.0
203,Phoenix King,paroli,100.0,100000.0,50000.0,1176,0,0.0,96900.0,96900.0,-3100.0
204,Julian Foley,paroli,100.0,100000.0,50000.0,1131,2,0.0,90900.0,90900.0,-9100.0
205,Zaylee Leach,paroli,100.0,100000.0,50000.0,1124,1,0.0,87400.0,87400.0,-12600.0
206,Westin Mathis,paroli,100.0,100000.0,50000.0,1109,0,0.0,86300.0,86300.0,-13700.0
207,Anne Walker,paroli,100.0,100000.0,50000.0,1151,0,0.0,97300.0,97300.0,-2700.0
208,Luke Cervantes,paroli,100.0,100000.0,50000.0,1196,0,0.0,103100.0,103100.0,3100.0
209,Aylin Villalobos,paroli,100.0,100000.0,50000.0,1129,1,0.0,92700.0,92700.0,-7300.0
210,Reuben Mendez,paroli,100.0,100000.0,50000.0,1200,0,0.0,103500.0,103500.0,3500.0
211,Londyn Galindo,paroli,100.0,100000.0,50000.0,1123,0,0.0,86300.0,86300.0,-13700.0
212,Salvatore Phelps,paroli,100.0,100000.0,50000.0,1138,2,0.0,92300.0,92300.0,-7700.0
213,Laney Jacobs,paroli,100.0,100000.0,50000.0,1144,2,0.0,96500.0,96500.0,-3500.0
214,Bryan Jensen,paroli,100.0,100000.0,50000.0,1073,1,0.0,78400.0,78400.0,-21600.0
215,Jane Conley,paroli,100.0,100000.0,50000.0,1189,0,0.0,104300.0,104300.0,4300.0
216,Marvin Gordon,paroli,100.0,100000.0,50000.0,1172,1,0.0,100200.0,100200.0,200.0
217,Taylor Huff,paroli,100.0,100000.0,50000.0,1128,2,0.0,88700.0,88700.0,-11300.0
218,Finnley Cano,paroli,100.0,100000.0,50000.0,1105,0,0.0,84200.0,84200.0,-15800.0
219,Egypt Travis,paroli,100.0,100000.0,50000.0,1138,0,0.0,84500.0,84500.0,-15500.0
220,Willie Gilbert,paroli,100.0,100000.0,50000.0,1133,1,0.0,92500.0,92500.0,-7500.0
221,Jocelyn Gibbs,paroli,100.0,100000.0,50000.0,1175,2,0.0,101300.0,101300.0,1300.0
222,Deacon Felix,paroli,100.0,100000.0,50000.0,1170,0,0.0,100500.0,100500.0,500.0
223,Paisleigh Stone,paroli,100.0,100000.0,50000.0,1187,0,0.0,98500.0,98500.0,-1500.0
224,Finn Mann,paroli,100.0,100000.0,50000.0,1171,0,0.0,100000.0,100000.0,0.0
225,Paislee Mendez,paroli,100.0,100000.0,50000.0,1103,0,0.0,88500.0,88500.0,-11500.0
226,Arthur Avalos,paroli,100.0,100000.0,50000.0,1104,2,0.0,85600.0,85600.0,-14400.0
227,Paloma Carroll,paroli,100.0,100000.0,50000.0,1151,1,0.0,90600.0,90600.0,-9400.0
228,Oscar Hughes,paroli,100.0,100000.0,50000.0,1114,1,0.0,87300.0,87300.0,-12700.0
229,Samantha Munoz,paroli,100.0,100000.0,50000.0,1181,0,0.0,98500.0,98500.0,-1500.0
230,Justin Bonilla,paroli,100.0,100000.0,50000.0,1117,1,0.0,82600.0,82600.0,-17400.0
231,Romina Lozano,paroli,100.0,100000.0,50000.0,1183,0,0.0,101000.0,101000.0,1000.0
232,Boone Cardenas,paroli,100.0,100000.0,50000.0,1142,0,0.0,94300.0,94300.0,-5700.0
233,Raven Hobbs,paroli,100.0,100000.0,50000.0,1118,0,0.0,89200.0,89200.0,-10800.0
234,Brendan Lopez,paroli,100.0,100000.0,50000.0,1150,0,0.0,92000.0,92000.0,-8000.0
235,Gianna Gaines,paroli,100.0,100000.0,50000.0,1117,0,0.0,87200.0,87200.0,-12800.0
236,Talon Shannon,paroli,100.0,100000.0,50000.0,1138,1,0.0,91700.0,91700.0,-8300.0
237,Harlee Pena,paroli,100.0,100000.0,50000.0,1107,0,0.0,82500.0,82500.0,-17500.0
238,Marcus Stuart,paroli,100.0,100000.0,50000.0,1143,0,0.0,98300.0,98300.0,-1700.0
239,Stormi Pope,paroli,100.0,100000.0,50000.0,1151,2,0.0,96300.0,96300.0,-3700.0
240,Gunnar Figueroa,paroli,100.0,100000.0,50000.0,1131,0,0.0,90000.0,90000.0,-10000.0
241,Lilith Cantu,paroli,100.0,100000.0,50000.0,1138,1,0.0,92500.0,92500.0,-7500.0
242,Anakin Daniel,paroli,100.0,100000.0,50000.0,1144,0,0.0,93100.0,93100.0,-6900.0
243,Joy Lawrence,paroli,100.0,100000.0,50000.0,1178,3,0.0,99000.0,99000.0,-1000.0
244,Kaleb Lowe,paroli,100.0,100000.0,50000.0,1202,2,0.0,103200.0,103200.0,3200.0
245,Amari Frost,paroli,100.0,100000.0,50000.0,1181,3,0.0,96800.0,96800.0,-3200.0
246,Dario Ashley,paroli,100.0,100000.0,50000.0,1253,0,0.0,117700.0,117700.0,17700.0
247,Khalani Hammond,paroli,100.0,100000.0,50000.0,1136,0,0.0,98000.0,98000.0,-2000.0
248,Francis Fitzpatrick,paroli,100.0,100000.0,50000.0,1130,0,0.0,91400.0,91400.0,-8600.0
249,Annabella Sharp,paroli,100.0,100000.0,50000.0,1137,1,0.0,92000.0,92000.0,-8000.0
250,Royce Berry,paroli,100.0,100000.0,50000.0,1125,1,0.0,88600.0,88600.0,-11400.0
251,Annabelle Shelton,paroli,100.0,100000.0,50000.0,1132,1,0.0,93400.0,93400.0,-6600.0
252,Leonel Rasmussen,paroli,100.0,100000.0,50000.0,1122,1,0.0,86600.0,86600.0,-13400.0
253,Esperanza Lara,paroli,100.0,100000.0,50000.0,1152,1,0.0,90700.0,90700.0,-9300.0
254,Caiden Tucker,paroli,100.0,100000.0,50000.0,1133,1,0.0,87900.0,87900.0,-12100.0
255,Esther Crosby,paroli,100.0,100000.0,50000.0,1191,0,0.0,100100.0,100100.0,100.0
256,Tristen Roy,paroli,100.0,100000.0,50000.0,1135,0,0.0,93900.0,93900.0,-6100.0
257,Savanna Stone,paroli,100.0,100000.0,50000.0,1169,0,0.0,94800.0,94800.0,-5200.0
258,Finn Spears,paroli,100.0,100000.0,50000.0,1114,0,0.0,88400.0,88400.0,-11600.0
259,Isabela Garcia,paroli,100.0,100000.0,50000.0,1149,2,0.0,91900.0,91900.0,-8100.0
260,James Arellano,paroli,100.0,100000.0,50000.0,1099,1,0.0,86500.0,86500.0,-13500.0
261,Faye Daugherty,paroli,100.0,100000.0,50000.0,1190,0,0.0,103000.0,103000.0,3000.0
