bot_id,bot_name,strategy,base_bet,starting_pool,table_max,rounds_played,rounds_capped,final_playing_pool,final_winnings,final_total,net_profit
60,Jax Fernandez,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
61,Amara Alexander,flat,2500.0,100000.0,50000.0,73,0,0.0,82500.0,82500.0,-17500.0
62,Kingston Jordan,flat,2500.0,100000.0,50000.0,85,0,0.0,112500.0,112500.0,12500.0
63,Adalynn Magana,flat,2500.0,100000.0,50000.0,79,0,0.0,97500.0,97500.0,-2500.0
64,Rey Truong,flat,2500.0,100000.0,50000.0,70,0,0.0,75000.0,75000.0,-25000.0
65,Judith King,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
66,Julian Stark,flat,2500.0,100000.0,50000.0,79,0,0.0,97500.0,97500.0,-2500.0
67,Kamilah Bryan,flat,2500.0,100000.0,50000.0,74,0,0.0,85000.0,85000.0,-15000.0
68,Jaxtyn Rodgers,flat,2500.0,100000.0,50000.0,63,0,0.0,57500.0,57500.0,-42500.0
69,Selah Stone,flat,2500.0,100000.0,50000.0,70,0,0.0,75000.0,75000.0,-25000.0
70,Finn Francis,flat,2500.0,100000.0,50000.0,70,0,0.0,75000.0,75000.0,-25000.0
71,Daniella Dillon,flat,2500.0,100000.0,50000.0,73,0,0.0,82500.0,82500.0,-17500.0
72,Alvin Nicholson,flat,2500.0,100000.0,50000.0,92,0,0.0,130000.0,130000.0,30000.0
73,Justice Richard,flat,2500.0,100000.0,50000.0,86,0,0.0,115000.0,115000.0,15000.0
74,Ahmed Manning,flat,2500.0,100000.0,50000.0,81,0,0.0,102500.0,102500.0,2500.0
75,Jennifer Levy,flat,2500.0,100000.0,50000.0,71,0,0.0,77500.0,77500.0,-22500.0
76,Harold Welch,flat,2500.0,100000.0,50000.0,79,0,0.0,97500.0,97500.0,-2500.0
77,Amira Boyer,flat,2500.0,100000.0,50000.0,69,0,0.0,72500.0,72500.0,-27500.0
78,Zeke Fox,flat,2500.0,100000.0,50000.0,81,0,0.0,102500.0,102500.0,2500.0
79,Juliette Spence,flat,2500.0,100000.0,50000.0,96,0,0.0,140000.0,140000.0,40000.0
80,Cillian Lamb,flat,2500.0,100000.0,50000.0,97,0,0.0,142500.0,142500.0,42500.0
81,Amaia Farrell,flat,2500.0,100000.0,50000.0,82,0,0.0,105000.0,105000.0,5000.0
82,Ty Hess,flat,2500.0,100000.0,50000.0,70,0,0.0,75000.0,75000.0,-25000.0
83,Kaliyah Burke,flat,2500.0,100000.0,50000.0,80,0,0.0,100000.0,100000.0,0.0
84,Jax Huff,flat,2500.0,100000.0,50000.0,93,0,0.0,132500.0,132500.0,32500.0
85,Karsyn Dennis,flat,2500.0,100000.0,50000.0,79,0,0.0,97500.0,97500.0,-2500.0
86,Emanuel Howard,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
87,Sophie Evans,flat,2500.0,100000.0,50000.0,71,0,0.0,77500.0,77500.0,-22500.0
88,Elias Kerr,flat,2500.0,100000.0,50000.0,83,0,0.0,107500.0,107500.0,7500.0
89,Baylee Carr,flat,2500.0,100000.0,50000.0,92,0,0.0,130000.0,130000.0,30000.0
90,Kash Rodgers,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
91,Selah Hogan,flat,2500.0,100000.0,50000.0,68,0,0.0,70000.0,70000.0,-30000.0
92,Sonny Underwood,flat,2500.0,100000.0,50000.0,90,0,0.0,125000.0,125000.0,25000.0
93,Ensley Blankenship,flat,2500.0,100000.0,50000.0,67,0,0.0,67500.0,67500.0,-32500.0
94,Ernesto Barrett,flat,2500.0,100000.0,50000.0,80,0,0.0,100000.0,100000.0,0.0
95,Kendall Johns,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
96,Joziah Simon,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
