bot_id,bot_name,strategy,base_bet,starting_pool,table_max,rounds_played,rounds_capped,final_playing_pool,final_winnings,final_total,net_profit
130,Turner Miles,martingale,100.0,100000.0,50000.0,166,4,0.0,73800.0,73800.0,-26200.0
131,Alessandra Benjamin,martingale,100.0,100000.0,50000.0,543,2,0.0,124200.0,124200.0,24200.0
132,Kyro Stuart,martingale,100.0,100000.0,50000.0,582,1,0.0,106800.0,106800.0,6800.0
133,Stormi Cooper,martingale,100.0,100000.0,50000.0,447,1,0.0,80000.0,80000.0,-20000.0
134,Jonathan Shelton,martingale,100.0,100000.0,50000.0,567,3,0.0,103500.0,103500.0,3500.0
135,Makenzie Arroyo,martingale,100.0,100000.0,50000.0,705,0,0.0,134100.0,134100.0,34100.0
136,Alberto Abbott,martingale,100.0,100000.0,50000.0,578,1,0.0,122400.0,122400.0,22400.0
137,Melany Lim,martingale,100.0,100000.0,50000.0,85,1,0.0,15200.0,15200.0,-84800.0
138,Cal Gordon,martingale,100.0,100000.0,50000.0,493,2,0.0,115700.0,115700.0,15700.0
139,Taylor Schwartz,martingale,100.0,100000.0,50000.0,271,1,0.0,47800.0,47800.0,-52200.0
140,Edwin McMillan,martingale,100.0,100000.0,50000.0,544,2,0.0,113600.0,113600.0,13600.0
141,Oakleigh Gallagher,martingale,100.0,100000.0,50000.0,313,1,0.0,78300.0,78300.0,-21700.0
142,Marcos Wu,martingale,100.0,100000.0,50000.0,500,2,0.0,118400.0,118400.0,18400.0
143,Liana Best,martingale,100.0,100000.0,50000.0,642,1,0.0,124800.0,124800.0,24800.0
144,Harlem Whitney,martingale,100.0,100000.0,50000.0,369,2,0.0,112700.0,112700.0,12700.0
145,Madalynn Stone,martingale,100.0,100000.0,50000.0,458,1,0.0,82800.0,82800.0,-17200.0
146,Finn Howard,martingale,100.0,100000.0,50000.0,426,1,0.0,117200.0,117200.0,17200.0
147,Sophie Terry,martingale,100.0,100000.0,50000.0,601,1,0.0,124900.0,124900.0,24900.0
148,Armani Simpson,martingale,100.0,100000.0,50000.0,524,1,0.0,115500.0,115500.0,15500.0
149,Anastasia Valencia,martingale,100.0,100000.0,50000.0,675,1,0.0,125200.0,125200.0,25200.0
150,Dax Truong,martingale,100.0,100000.0,50000.0,123,1,0.0,20900.0,20900.0,-79100.0
151,Judith Smith,martingale,100.0,100000.0,50000.0,354,1,0.0,66000.0,66000.0,-34000.0
152,Liam Riley,martingale,100.0,100000.0,50000.0,528,2,0.0,123300.0,123300.0,23300.0
153,Kayla Patel,martingale,100.0,100000.0,50000.0,260,1,0.0,38300.0,38300.0,-61700.0
154,Parker Santiago,martingale,100.0,100000.0,50000.0,19,1,0.0,1000.0,1000.0,-99000.0
155,Nyla Hall,martingale,100.0,100000.0,50000.0,103,1,0.0,15500.0,15500.0,-84500.0
156,Thomas Hendrix,martingale,100.0,100000.0,50000.0,553,1,0.0,112500.0,112500.0,12500.0
157,Zhuri Greer,martingale,100.0,100000.0,50000.0,509,1,0.0,116800.0,116800.0,16800.0
158,Koda English,martingale,100.0,100000.0,50000.0,450,1,0.0,110400.0,110400.0,10400.0
159,Kelly Leonard,martingale,100.0,100000.0,50000.0,641,1,0.0,130300.0,130300.0,30300.0
160,Ricardo Cannon,martingale,100.0,100000.0,50000.0,249,1,0.0,74800.0,74800.0,-25200.0
161,Noa McCann,martingale,100.0,100000.0,50000.0,258,1,0.0,87200.0,87200.0,-12800.0
162,Heath Alvarado,martingale,100.0,100000.0,50000.0,450,2,0.0,110600.0,110600.0,10600.0
163,Blake Kerr,martingale,100.0,100000.0,50000.0,575,2,0.0,128300.0,128300.0,28300.0
164,Louie O’Neal,martingale,100.0,100000.0,50000.0,326,3,0.0,86100.0,86100.0,-13900.0
165,Treasure Zamora,martingale,100.0,100000.0,50000.0,496,1,0.0,117400.0,117400.0,17400.0
166,Quentin Ray,martingale,100.0,100000.0,50000.0,87,1,0.0,15200.0,15200.0,-84800.0
167,Ruth Alfaro,martingale,100.0,100000.0,50000.0,182,1,0.0,49800.0,49800.0,-50200.0
168,Xzavier Barrera,martingale,100.0,100000.0,50000.0,578,1,0.0,117000.0,117000.0,17000.0
