bot_id,bot_name,strategy,base_bet,starting_pool,table_max,rounds_played,rounds_capped,final_playing_pool,final_winnings,final_total,net_profit
30,Zayd Hancock,flat,100.0,100000.0,50000.0,1971,0,0.0,97100.0,97100.0,-2900.0
31,Katelyn Christian,flat,100.0,100000.0,50000.0,2007,0,0.0,100700.0,100700.0,700.0
32,Ledger Solomon,flat,100.0,100000.0,50000.0,1959,0,0.0,95900.0,95900.0,-4100.0
33,Mylah Shelton,flat,100.0,100000.0,50000.0,1947,0,0.0,94700.0,94700.0,-5300.0
34,Leonel Rosas,flat,100.0,100000.0,50000.0,1908,0,0.0,90800.0,90800.0,-9200.0
35,Joelle Patel,flat,100.0,100000.0,50000.0,2011,0,0.0,101100.0,101100.0,1100.0
36,Parker Black,flat,100.0,100000.0,50000.0,1989,0,0.0,98900.0,98900.0,-1100.0
37,Molly Hobbs,flat,100.0,100000.0,50000.0,2014,0,0.0,101400.0,101400.0,1400.0
38,Brendan McCoy,flat,100.0,100000.0,50000.0,1918,0,0.0,91800.0,91800.0,-8200.0
39,Mckenzie Chavez,flat,100.0,100000.0,50000.0,1945,0,0.0,94500.0,94500.0,-5500.0
40,Ian Schmitt,flat,100.0,100000.0,50000.0,2000,0,0.0,100000.0,100000.0,0.0
41,Queen Ho,flat,100.0,100000.0,50000.0,1887,0,0.0,88700.0,88700.0,-11300.0
42,Morgan Orozco,flat,100.0,100000.0,50000.0,1981,0,0.0,98100.0,98100.0,-1900.0
43,Renata Marin,flat,100.0,100000.0,50000.0,2010,0,0.0,101000.0,101000.0,1000.0
44,Aldo Turner,flat,100.0,100000.0,50000.0,1871,0,0.0,87100.0,87100.0,-12900.0
45,Brooklyn Foster,flat,100.0,100000.0,50000.0,1925,0,0.0,92500.0,92500.0,-7500.0
46,Kayden Ochoa,flat,100.0,100000.0,50000.0,1839,0,0.0,83900.0,83900.0,-16100.0
47,Luciana Rush,flat,100.0,100000.0,50000.0,2000,0,0.0,100000.0,100000.0,0.0
48,Kaiser Burton,flat,100.0,100000.0,50000.0,1902,0,0.0,90200.0,90200.0,-9800.0
49,Miriam Yoder,flat,100.0,100000.0,50000.0,1952,0,0.0,95200.0,95200.0,-4800.0
50,Johan Townsend,flat,100.0,100000.0,50000.0,2014,0,0.0,101400.0,101400.0,1400.0
51,Azalea York,flat,100.0,100000.0,50000.0,1944,0,0.0,94400.0,94400.0,-5600.0
52,Leandro Snow,flat,100.0,100000.0,50000.0,1898,0,0.0,89800.0,89800.0,-10200.0
53,Alexia Roberson,flat,100.0,100000.0,50000.0,1941,0,0.0,94100.0,94100.0,-5900.0
54,Shepherd Lucero,flat,100.0,100000.0,50000.0,1922,0,0.0,92200.0,92200.0,-7800.0
55,Ila Wade,flat,100.0,100000.0,50000.0,1937,0,0.0,93700.0,93700.0,-6300.0
56,Jake Larsen,flat,100.0,100000.0,50000.0,2020,0,0.0,102000.0,102000.0,2000.0
57,Xiomara Hendrix,flat,100.0,100000.0,50000.0,2007,0,0.0,100700.0,100700.0,700.0
58,Korbyn Fuentes,flat,100.0,100000.0,50000.0,2002,0,0.0,100200.0,100200.0,200.0
59,Madeleine Burke,flat,100.0,100000.0,50000.0,1940,0,0.0,94000.0,94000.0,-6000.0
60,Jax Fernandez,flat,100.0,100000.0,50000.0,2061,0,0.0,106100.0,106100.0,6100.0
61,Amara Alexander,flat,100.0,100000.0,50000.0,1936,0,0.0,93600.0,93600.0,-6400.0
62,Kingston Jordan,flat,100.0,100000.0,50000.0,1992,0,0.0,99200.0,99200.0,-800.0
63,Adalynn Magana,flat,100.0,100000.0,50000.0,1880,0,0.0,88000.0,88000.0,-12000.0
64,Rey Truong,flat,100.0,100000.0,50000.0,1957,0,0.0,95700.0,95700.0,-4300.0
65,Judith King,flat,100.0,100000.0,50000.0,1955,0,0.0,95500.0,95500.0,-4500.0
66,Julian Stark,flat,100.0,100000.0,50000.0,1936,0,0.0,93600.0,93600.0,-6400.0
67,Kamilah Bryan,flat,100.0,100000.0,50000.0,1885,0,0.0,88500.0,88500.0,-11500.0
68,Jaxtyn Rodgers,flat,100.0,100000.0,50000.0,1879,0,0.0,87900.0,87900.0,-12100.0
69,Selah Stone,flat,100.0,100000.0,50000.0,1957,0,0.0,95700.0,95700.0,-4300.0
70,Finn Francis,flat,100.0,100000.0,50000.0,2013,0,0.0,101300.0,101300.0,1300.0
71,Daniella Dillon,flat,100.0,100000.0,50000.0,1937,0,0.0,93700.0,93700.0,-6300.0
72,Alvin Nicholson,flat,100.0,100000.0,50000.0,1886,0,0.0,88600.0,88600.0,-11400.0
73,Justice Richard,flat,100.0,100000.0,50000.0,1949,0,0.0,94900.0,94900.0,-5100.0
74,Ahmed Manning,flat,100.0,100000.0,50000.0,1908,0,0.0,90800.0,90800.0,-9200.0
75,Jennifer Levy,flat,100.0,100000.0,50000.0,1966,0,0.0,96600.0,96600.0,-3400.0
76,Harold Welch,flat,100.0,100000.0,50000.0,1936,0,0.0,93600.0,93600.0,-6400.0
77,Amira Boyer,flat,100.0,100000.0,50000.0,1951,0,0.0,95100.0,95100.0,-4900.0
78,Zeke Fox,flat,100.0,100000.0,50000.0,1987,0,0.0,98700.0,98700.0,-1300.0
79,Juliette Spence,flat,100.0,100000.0,50000.0,1947,0,0.0,94700.0,94700.0,-5300.0
80,Cillian Lamb,flat,100.0,100000.0,50000.0,1985,0,0.0,98500.0,98500.0,-1500.0
81,Amaia Farrell,flat,100.0,100000.0,50000.0,1937,0,0.0,93700.0,93700.0,-6300.0
82,Ty Hess,flat,100.0,100000.0,50000.0,1944,0,0.0,94400.0,94400.0,-5600.0
83,Kaliyah Burke,flat,100.0,100000.0,50000.0,1881,0,0.0,88100.0,88100.0,-11900.0
84,Jax Huff,flat,100.0,100000.0,50000.0,1938,0,0.0,93800.0,93800.0,-6200.0
85,Karsyn Dennis,flat,100.0,100000.0,50000.0,1993,0,0.0,99300.0,99300.0,-700.0
86,Emanuel Howard,flat,100.0,100000.0,50000.0,1955,0,0.0,95500.0,95500.0,-4500.0
87,Sophie Evans,flat,100.0,100000.0,50000.0,1928,0,0.0,92800.0,92800.0,-7200.0
88,Elias Kerr,flat,100.0,100000.0,50000.0,1970,0,0.0,97000.0,97000.0,-3000.0
89,Baylee Carr,flat,100.0,100000.0,50000.0,1930,0,0.0,93000.0,93000.0,-7000.0
90,Kash Rodgers,flat,100.0,100000.0,50000.0,2061,0,0.0,106100.0,106100.0,6100.0
91,Selah Hogan,flat,100.0,100000.0,50000.0,1980,0,0.0,98000.0,98000.0,-2000.0
92,Sonny Underwood,flat,100.0,100000.0,50000.0,1919,0,0.0,91900.0,91900.0,-8100.0
93,Ensley Blankenship,flat,100.0,100000.0,50000.0,1986,0,0.0,98600.0,98600.0,-1400.0
94,Ernesto Barrett,flat,100.0,100000.0,50000.0,1939,0,0.0,93900.0,93900.0,-6100.0
95,Kendall Johns,flat,100.0,100000.0,50000.0,1968,0,0.0,96800.0,96800.0,-3200.0
96,Joziah Simon,flat,100.0,100000.0,50000.0,1942,0,0.0,94200.0,94200.0,-5800.0
97,Kalani Mullen,flat,100.0,100000.0,50000.0,1889,0,0.0,88900.0,88900.0,-11100.0
98,Shepard Lang,flat,100.0,100000.0,50000.0,1950,0,0.0,95000.0,95000.0,-5000.0
99,Amirah Velazquez,flat,100.0,100000.0,50000.0,1950,0,0.0,95000.0,95000.0,-5000.0
100,Drew McPherson,flat,100.0,100000.0,50000.0,1967,0,0.0,96700.0,96700.0,-3300.0
101,Emmaline Andrade,flat,100.0,100000.0,50000.0,1951,0,0.0,95100.0,95100.0,-4900.0
102,Abdiel Fowler,flat,100.0,100000.0,50000.0,1943,0,0.0,94300.0,94300.0,-5700.0
103,Lennon Vega,flat,100.0,100000.0,50000.0,1925,0,0.0,92500.0,92500.0,-7500.0
104,Aidan Lynn,flat,100.0,100000.0,50000.0,1942,0,0.0,94200.0,94200.0,-5800.0
105,Samira Carson,flat,100.0,100000.0,50000.0,1928,0,0.0,92800.0,92800.0,-7200.0
106,Ares Hudson,flat,100.0,100000.0,50000.0,1988,0,0.0,98800.0,98800.0,-1200.0
107,Kamila Frost,flat,100.0,100000.0,50000.0,1963,0,0.0,96300.0,96300.0,-3700.0
108,Dario Berger,flat,100.0,100000.0,50000.0,1917,0,0.0,91700.0,91700.0,-8300.0
109,Laylah Berry,flat,100.0,100000.0,50000.0,2118,0,0.0,111800.0,111800.0,11800.0
110,Adonis Marquez,flat,100.0,100000.0,50000.0,1900,0,0.0,90000.0,90000.0,-10000.0
111,Milani Lucero,flat,100.0,100000.0,50000.0,1908,0,0.0,90800.0,90800.0,-9200.0
112,Felipe Holt,flat,100.0,100000.0,50000.0,1953,0,0.0,95300.0,95300.0,-4700.0
113,Adelynn Yoder,flat,100.0,100000.0,50000.0,2035,0,0.0,103500.0,103500.0,3500.0
114,Johan Briggs,flat,100.0,100000.0,50000.0,1986,0,0.0,98600.0,98600.0,-1400.0
115,Alia Campos,flat,100.0,100000.0,50000.0,1946,0,0.0,94600.0,94600.0,-5400.0
116,Gideon Simmons,flat,100.0,100000.0,50000.0,1902,0,0.0,90200.0,90200.0,-9800.0
117,Reagan Palacios,flat,100.0,100000.0,50000.0,1971,0,0.0,97100.0,97100.0,-2900.0
118,Thaddeus Melton,flat,100.0,100000.0,50000.0,1912,0,0.0,91200.0,91200.0,-8800.0
119,Kamiyah Harrington,flat,100.0,100000.0,50000.0,1915,0,0.0,91500.0,91500.0,-8500.0
120,Omari Avalos,flat,100.0,100000.0,50000.0,1879,0,0.0,87900.0,87900.0,-12100.0
121,Paloma O’Connor,flat,100.0,100000.0,50000.0,1899,0,0.0,89900.0,89900.0,-10100.0
122,Princeton Wu,flat,100.0,100000.0,50000.0,1980,0,0.0,98000.0,98000.0,-2000.0
123,Liana Rios,flat,100.0,100000.0,50000.0,2010,0,0.0,101000.0,101000.0,1000.0
124,Israel Skinner,flat,100.0,100000.0,50000.0,1939,0,0.0,93900.0,93900.0,-6100.0
125,Mara Hobbs,flat,100.0,100000.0,50000.0,1948,0,0.0,94800.0,94800.0,-5200.0
126,Brendan Huff,flat,100.0,100000.0,50000.0,1942,0,0.0,94200.0,94200.0,-5800.0
127,Karsyn Ho,flat,100.0,100000.0,50000.0,1984,0,0.0,98400.0,98400.0,-1600.0
128,Morgan Best,flat,100.0,100000.0,50000.0,1941,0,0.0,94100.0,94100.0,-5900.0
129,Lexie Daugherty,flat,100.0,100000.0,50000.0,2051,0,0.0,105100.0,105100.0,5100.0
130,Turner Miles,flat,100.0,100000.0,50000.0,1919,0,0.0,91900.0,91900.0,-8100.0
131,Alessandra Benjamin,flat,100.0,100000.0,50000.0,1885,0,0.0,88500.0,88500.0,-11500.0
132,Kyro Stuart,flat,100.0,100000.0,50000.0,1955,0,0.0,95500.0,95500.0,-4500.0
133,Stormi Cooper,flat,100.0,100000.0,50000.0,1943,0,0.0,94300.0,94300.0,-5700.0
134,Jonathan Shelton,flat,100.0,100000.0,50000.0,1954,0,0.0,95400.0,95400.0,-4600.0
135,Makenzie Arroyo,flat,100.0,100000.0,50000.0,1996,0,0.0,99600.0,99600.0,-400.0
136,Alberto Abbott,flat,100.0,100000.0,50000.0,1971,0,0.0,97100.0,97100.0,-2900.0
137,Melany Lim,flat,100.0,100000.0,50000.0,1925,0,0.0,92500.0,92500.0,-7500.0
138,Cal Gordon,flat,100.0,100000.0,50000.0,1894,0,0.0,89400.0,89400.0,-10600.0
139,Taylor Schwartz,flat,100.0,100000.0,50000.0,1931,0,0.0,93100.0,93100.0,-6900.0
140,Edwin McMillan,flat,100.0,100000.0,50000.0,1983,0,0.0,98300.0,98300.0,-1700.0
141,Oakleigh Gallagher,flat,100.0,100000.0,50000.0,1891,0,0.0,89100.0,89100.0,-10900.0
142,Marcos Wu,flat,100.0,100000.0,50000.0,1896,0,0.0,89600.0,89600.0,-10400.0
143,Liana Best,flat,100.0,100000.0,50000.0,1926,0,0.0,92600.0,92600.0,-7400.0
144,Harlem Whitney,flat,100.0,100000.0,50000.0,1913,0,0.0,91300.0,91300.0,-8700.0
145,Madalynn Stone,flat,100.0,100000.0,50000.0,2019,0,0.0,101900.0,101900.0,1900.0
146,Finn Howard,flat,100.0,100000.0,50000.0,1905,0,0.0,90500.0,90500.0,-9500.0
147,Sophie Terry,flat,100.0,100000.0,50000.0,1969,0,0.0,96900.0,96900.0,-3100.0
148,Armani Simpson,flat,100.0,100000.0,50000.0,1947,0,0.0,94700.0,94700.0,-5300.0
149,Anastasia Valencia,flat,100.0,100000.0,50000.0,1996,0,0.0,99600.0,99600.0,-400.0
150,Dax Truong,flat,100.0,100000.0,50000.0,1949,0,0.0,94900.0,94900.0,-5100.0
151,Judith Smith,flat,100.0,100000.0,50000.0,1884,0,0.0,88400.0,88400.0,-11600.0
152,Liam Riley,flat,100.0,100000.0,50000.0,1942,0,0.0,94200.0,94200.0,-5800.0
153,Kayla Patel,flat,100.0,100000.0,50000.0,1996,0,0.0,99600.0,99600.0,-400.0
154,Parker Santiago,flat,100.0,100000.0,50000.0,1967,0,0.0,96700.0,96700.0,-3300.0
155,Nyla Hall,flat,100.0,100000.0,50000.0,1996,0,0.0,99600.0,99600.0,-400.0
156,Thomas Hendrix,flat,100.0,100000.0,50000.0,2016,0,0.0,101600.0,101600.0,1600.0
157,Zhuri Greer,flat,100.0,100000.0,50000.0,1904,0,0.0,90400.0,90400.0,-9600.0
158,Koda English,flat,100.0,100000.0,50000.0,1992,0,0.0,99200.0,99200.0,-800.0
159,Kelly Leonard,flat,100.0,100000.0,50000.0,2003,0,0.0,100300.0,100300.0,300.0
160,Ricardo Cannon,flat,100.0,100000.0,50000.0,2007,0,0.0,100700.0,100700.0,700.0
161,Noa McCann,flat,100.0,100000.0,50000.0,1899,0,0.0,89900.0,89900.0,-10100.0
162,Heath Alvarado,flat,100.0,100000.0,50000.0,1953,0,0.0,95300.0,95300.0,-4700.0
163,Blake Kerr,flat,100.0,100000.0,50000.0,1997,0,0.0,99700.0,99700.0,-300.0
164,Louie O’Neal,flat,100.0,100000.0,50000.0,1910,0,0.0,91000.0,91000.0,-9000.0
165,Treasure Zamora,flat,100.0,100000.0,50000.0,1998,0,0.0,99800.0,99800.0,-200.0
166,Quentin Ray,flat,100.0,100000.0,50000.0,1919,0,0.0,91900.0,91900.0,-8100.0
167,Ruth Alfaro,flat,100.0,100000.0,50000.0,1987,0,0.0,98700.0,98700.0,-1300.0
168,Xzavier Barrera,flat,100.0,100000.0,50000.0,1952,0,0.0,95200.0,95200.0,-4800.0
169,Beatrice Sexton,flat,100.0,100000.0,50000.0,2010,0,0.0,101000.0,101000.0,1000.0
170,Mylo Walton,flat,100.0,100000.0,50000.0,1872,0,0.0,87200.0,87200.0,-12800.0
171,Scarlet O’Donnell,flat,100.0,100000.0,50000.0,1984,0,0.0,98400.0,98400.0,-1600.0
172,Lian Lowe,flat,100.0,100000.0,50000.0,1985,0,0.0,98500.0,98500.0,-1500.0
173,Amari Wyatt,flat,100.0,100000.0,50000.0,1936,0,0.0,93600.0,93600.0,-6400.0
174,Sam Hampton,flat,100.0,100000.0,50000.0,1922,0,0.0,92200.0,92200.0,-7800.0
175,Leona Reese,flat,100.0,100000.0,50000.0,1896,0,0.0,89600.0,89600.0,-10400.0
176,Alijah Parra,flat,100.0,100000.0,50000.0,1987,0,0.0,98700.0,98700.0,-1300.0
177,Dalary Lawrence,flat,100.0,100000.0,50000.0,1947,0,0.0,94700.0,94700.0,-5300.0
178,Kaleb Conrad,flat,100.0,100000.0,50000.0,1923,0,0.0,92300.0,92300.0,-7700.0
179,Bexley Gonzales,flat,100.0,100000.0,50000.0,1885,0,0.0,88500.0,88500.0,-11500.0
180,Brayden Bentley,flat,100.0,100000.0,50000.0,1917,0,0.0,91700.0,91700.0,-8300.0
181,Jaylin Maldonado,flat,100.0,100000.0,50000.0,1984,0,0.0,98400.0,98400.0,-1600.0
182,Javier Ellison,flat,100.0,100000.0,50000.0,1924,0,0.0,92400.0,92400.0,-7600.0
183,Raina Greene,flat,100.0,100000.0,50000.0,1982,0,0.0,98200.0,98200.0,-1800.0
184,Griffin Robbins,flat,100.0,100000.0,50000.0,1923,0,0.0,92300.0,92300.0,-7700.0
185,Stevie McCall,flat,100.0,100000.0,50000.0,1955,0,0.0,95500.0,95500.0,-4500.0
186,Kiaan Kelly,flat,100.0,100000.0,50000.0,1926,0,0.0,92600.0,92600.0,-7400.0
187,Ruby McDowell,flat,100.0,100000.0,50000.0,1962,0,0.0,96200.0,96200.0,-3800.0
188,Lachlan Callahan,flat,100.0,100000.0,50000.0,1981,0,0.0,98100.0,98100.0,-1900.0
189,Kimber Vu,flat,100.0,100000.0,50000.0,1906,0,0.0,90600.0,90600.0,-9400.0
190,Kamdyn Barton,flat,100.0,100000.0,50000.0,1919,0,0.0,91900.0,91900.0,-8100.0
191,Danna Lloyd,flat,100.0,100000.0,50000.0,2003,0,0.0,100300.0,100300.0,300.0
192,Zaire Cook,flat,100.0,100000.0,50000.0,1885,0,0.0,88500.0,88500.0,-11500.0
193,Aaliyah Brewer,flat,100.0,100000.0,50000.0,1938,0,0.0,93800.0,93800.0,-6200.0
194,Cruz Woodard,flat,100.0,100000.0,50000.0,2009,0,0.0,100900.0,100900.0,900.0
195,Aubrie Barr,flat,100.0,100000.0,50000.0,1949,0,0.0,94900.0,94900.0,-5100.0
196,Harley O’Connor,flat,100.0,100000.0,50000.0,1905,0,0.0,90500.0,90500.0,-9500.0
197,Charli Tucker,flat,100.0,100000.0,50000.0,1973,0,0.0,97300.0,97300.0,-2700.0
198,Ivan Benton,flat,100.0,100000.0,50000.0,1864,0,0.0,86400.0,86400.0,-13600.0
199,Anais Ortiz,flat,100.0,100000.0,50000.0,1912,0,0.0,91200.0,91200.0,-8800.0
200,Landon Shields,flat,100.0,100000.0,50000.0,1965,0,0.0,96500.0,96500.0,-3500.0
201,Analia Marshall,flat,100.0,100000.0,50000.0,2039,0,0.0,103900.0,103900.0,3900.0
202,Kaiden Lucas,flat,100.0,100000.0,50000.0,2004,0,0.0,100400.0,100400.0,400.0
203,Phoenix King,flat,100.0,100000.0,50000.0,1931,0,0.0,93100.0,93100.0,-6900.0
204,Julian Foley,flat,100.0,100000.0,50000.0,1935,0,0.0,93500.0,93500.0,-6500.0
205,Zaylee Leach,flat,100.0,100000.0,50000.0,1956,0,0.0,95600.0,95600.0,-4400.0
206,Westin Mathis,flat,100.0,100000.0,50000.0,1894,0,0.0,89400.0,89400.0,-10600.0
207,Anne Walker,flat,100.0,100000.0,50000.0,2000,0,0.0,100000.0,100000.0,0.0
208,Luke Cervantes,flat,100.0,100000.0,50000.0,1906,0,0.0,90600.0,90600.0,-9400.0
209,Aylin Villalobos,flat,100.0,100000.0,50000.0,1902,0,0.0,90200.0,90200.0,-9800.0
210,Reuben Mendez,flat,100.0,100000.0,50000.0,1885,0,0.0,88500.0,88500.0,-11500.0
211,Londyn Galindo,flat,100.0,100000.0,50000.0,1953,0,0.0,95300.0,95300.0,-4700.0
212,Salvatore Phelps,flat,100.0,100000.0,50000.0,1949,0,0.0,94900.0,94900.0,-5100.0
213,Laney Jacobs,flat,100.0,100000.0,50000.0,2050,0,0.0,105000.0,105000.0,5000.0
214,Bryan Jensen,flat,100.0,100000.0,50000.0,1955,0,0.0,95500.0,95500.0,-4500.0
215,Jane Conley,flat,100.0,100000.0,50000.0,1941,0,0.0,94100.0,94100.0,-5900.0
216,Marvin Gordon,flat,100.0,100000.0,50000.0,1946,0,0.0,94600.0,94600.0,-5400.0
217,Taylor Huff,flat,100.0,100000.0,50000.0,1992,0,0.0,99200.0,99200.0,-800.0
218,Finnley Cano,flat,100.0,100000.0,50000.0,1995,0,0.0,99500.0,99500.0,-500.0
219,Egypt Travis,flat,100.0,100000.0,50000.0,1941,0,0.0,94100.0,94100.0,-5900.0
220,Willie Gilbert,flat,100.0,100000.0,50000.0,1973,0,0.0,97300.0,97300.0,-2700.0
221,Jocelyn Gibbs,flat,100.0,100000.0,50000.0,1944,0,0.0,94400.0,94400.0,-5600.0
222,Deacon Felix,flat,100.0,100000.0,50000.0,1983,0,0.0,98300.0,98300.0,-1700.0
223,Paisleigh Stone,flat,100.0,100000.0,50000.0,1889,0,0.0,88900.0,88900.0,-11100.0
224,Finn Mann,flat,100.0,100000.0,50000.0,1944,0,0.0,94400.0,94400.0,-5600.0
225,Paislee Mendez,flat,100.0,100000.0,50000.0,1913,0,0.0,91300.0,91300.0,-8700.0
226,Arthur Avalos,flat,100.0,100000.0,50000.0,1934,0,0.0,93400.0,93400.0,-6600.0
227,Paloma Carroll,flat,100.0,100000.0,50000.0,1921,0,0.0,92100.0,92100.0,-7900.0
228,Oscar Hughes,flat,100.0,100000.0,50000.0,1889,0,0.0,88900.0,88900.0,-11100.0
229,Samantha Munoz,flat,100.0,100000.0,50000.0,1899,0,0.0,89900.0,89900.0,-10100.0
230,Justin Bonilla,flat,100.0,100000.0,50000.0,2026,0,0.0,102600.0,102600.0,2600.0
231,Romina Lozano,flat,100.0,100000.0,50000.0,1957,0,0.0,95700.0,95700.0,-4300.0
232,Boone Cardenas,flat,100.0,100000.0,50000.0,2023,0,0.0,102300.0,102300.0,2300.0
233,Raven Hobbs,flat,100.0,100000.0,50000.0,1936,0,0.0,93600.0,93600.0,-6400.0
234,Brendan Lopez,flat,100.0,100000.0,50000.0,1929,0,0.0,92900.0,92900.0,-7100.0
235,Gianna Gaines,flat,100.0,100000.0,50000.0,1924,0,0.0,92400.0,92400.0,-7600.0
236,Talon Shannon,flat,100.0,100000.0,50000.0,1988,0,0.0,98800.0,98800.0,-1200.0
237,Harlee Pena,flat,100.0,100000.0,50000.0,1974,0,0.0,97400.0,97400.0,-2600.0
238,Marcus Stuart,flat,100.0,100000.0,50000.0,1865,0,0.0,86500.0,86500.0,-13500.0
239,Stormi Pope,flat,100.0,100000.0,50000.0,1912,0,0.0,91200.0,91200.0,-8800.0
240,Gunnar Figueroa,flat,100.0,100000.0,50000.0,1934,0,0.0,93400.0,93400.0,-6600.0
241,Lilith Cantu,flat,100.0,100000.0,50000.0,1935,0,0.0,93500.0,93500.0,-6500.0
242,Anakin Daniel,flat,100.0,100000.0,50000.0,1963,0,0.0,96300.0,96300.0,-3700.0
243,Joy Lawrence,flat,100.0,100000.0,50000.0,1911,0,0.0,91100.0,91100.0,-8900.0
244,Kaleb Lowe,flat,100.0,100000.0,50000.0,2041,0,0.0,104100.0,104100.0,4100.0
245,Amari Frost,flat,100.0,100000.0,50000.0,1913,0,0.0,91300.0,91300.0,-8700.0
246,Dario Ashley,flat,100.0,100000.0,50000.0,1968,0,0.0,96800.0,96800.0,-3200.0
247,Khalani Hammond,flat,100.0,100000.0,50000.0,2019,0,0.0,101900.0,101900.0,1900.0
248,Francis Fitzpatrick,flat,100.0,100000.0,50000.0,1951,0,0.0,95100.0,95100.0,-4900.0
249,Annabella Sharp,flat,100.0,100000.0,50000.0,1955,0,0.0,95500.0,95500.0,-4500.0
250,Royce Berry,flat,100.0,100000.0,50000.0,1975,0,0.0,97500.0,97500.0,-2500.0
251,Annabelle Shelton,flat,100.0,100000.0,50000.0,1942,0,0.0,94200.0,94200.0,-5800.0
252,Leonel Rasmussen,flat,100.0,100000.0,50000.0,1957,0,0.0,95700.0,95700.0,-4300.0
253,Esperanza Lara,flat,100.0,100000.0,50000.0,1914,0,0.0,91400.0,91400.0,-8600.0
254,Caiden Tucker,flat,100.0,100000.0,50000.0,1895,0,0.0,89500.0,89500.0,-10500.0
255,Esther Crosby,flat,100.0,100000.0,50000.0,1934,0,0.0,93400.0,93400.0,-6600.0
256,Tristen Roy,flat,100.0,100000.0,50000.0,1972,0,0.0,97200.0,97200.0,-2800.0
257,Savanna Stone,flat,100.0,100000.0,50000.0,1990,0,0.0,99000.0,99000.0,-1000.0
258,Finn Spears,flat,100.0,100000.0,50000.0,1912,0,0.0,91200.0,91200.0,-8800.0
259,Isabela Garcia,flat,100.0,100000.0,50000.0,1878,0,0.0,87800.0,87800.0,-12200.0
260,James Arellano,flat,100.0,100000.0,50000.0,1941,0,0.0,94100.0,94100.0,-5900.0
261,Faye Daugherty,flat,100.0,100000.0,50000.0,1885,0,0.0,88500.0,88500.0,-11500.0
262,Turner Gomez,flat,100.0,100000.0,50000.0,1975,0,0.0,97500.0,97500.0,-2500.0
263,Natalie Phelps,flat,100.0,100000.0,50000.0,1912,0,0.0,91200.0,91200.0,-8800.0
264,Hamza Hendrix,flat,100.0,100000.0,50000.0,1877,0,0.0,87700.0,87700.0,-12300.0
